EventIDTimeLatitudeLongitudeDepth/kmMagTypeMagnitudeEventLocationName
20210221.0823001,2021-02-21T08:23:38,47.0158,-66.5921,5.0,MN,2.6,62 km E from Plaster Rock NB. Felt/62 km E de Plaster Rock NB. Ressenti
20210210.1748001,2021-02-10T17:48:02,43.8287,-66.4705,18.0,MN,2.4,28 km W from Yarmouth NS. Felt/28 km O de Yarmouth NS. Ressenti
20210130.1403001,2021-01-30T14:03:58,46.7542,-63.2433,18.0,MN,2.2,48 km NE from Kensington PE/48 km N-E de Kensington PE
20210130.0926001,2021-01-30T09:26:33,45.8807,-65.725,5.0,MN,1.7,24 km NW from Sussex NB/24 km N-O de Sussex NB
20210124.1728001,2021-01-24T17:28:49,46.2215,-65.4363,5.0,MN,2.0,36 km NW from Salisbury NB/36 km N-O de Salisbury NB
20210115.0230001,2021-01-15T02:30:15,45.9846,-65.5584,5.0,MN,2.4,29 km N from Sussex NB/29 km N de Sussex NB
20210113.0915001,2021-01-13T09:15:05,45.9463,-65.8626,5.0,MN,2.1,37 km NW from Sussex NB/37 km N-O de Sussex NB
20210112.0833001,2021-01-12T08:33:09,47.0135,-66.6405,5.0,MN,1.7,58 km E from Plaster Rock NB/58 km E de Plaster Rock NB
20210104.0624001,2021-01-04T06:24:57,46.2037,-65.0772,5.0,MN,2.2,18 km N from Salisbury NB/18 km N de Salisbury NB
20210101.1503002,2021-01-01T15:03:05,46.6851,-64.7345,5.0,MN,1.7,11 km E from Richibucto NB/11 km E de Richibucto NB
20210101.0829001,2021-01-01T08:29:21,46.2479,-64.9428,5.0,MN,1.7,18 km NW from Moncton NB/18 km N-O de Moncton NB
20201229.1137001,2020-12-29T11:37:37,45.3372,-66.2433,5.0,MN,2.0,18 km NW from Saint John NB/18 km N-O de Saint John NB
20201214.1816001,2020-12-14T18:16:00,45.3569,-65.4788,5.0,MN,1.5,35 km SE from Hampton NB/35 km S-E de Hampton NB
20201212.2000001,2020-12-12T20:00:12,45.4134,-59.7463,18.0,MN,2.4,59 km S from Louisbourg NS/59 km S de Louisbourg NS
20201210.1807001,2020-12-10T18:07:32,45.7874,-66.3779,5.0,MN,2.1,10 km SE from Oromocto NB/10 km S-E de Oromocto NB
20201205.0950001,2020-12-05T09:50:13,45.0444,-59.8865,18.0,MN,2.2,97 km S from Louisbourg NS/97 km S de Louisbourg NS
20201202.1814001,2020-12-02T18:14:42,45.9995,-65.6152,5.0,MN,1.8,32 km N from Sussex NB/32 km N de Sussex NB
20201128.0330001,2020-11-28T03:30:14,46.7632,-64.6621,5.0,MN,1.1,19 km NE from Richibucto NB/19 km N-E de Richibucto NB
20201116.0637001,2020-11-16T06:37:41,46.4941,-65.3912,5.0,MN,1.7,27 km S from Rogersville NB/27 km S de Rogersville NB
20201113.0915001,2020-11-13T09:15:52,47.2816,-66.3013,5.0,MN,1.8,64 km SW from Bathurst NB/64 km S-O de Bathurst NB
20201109.1918001,2020-11-09T19:18:17,45.3754,-66.7472,5.0,MN,2.3,41 km NE from Saint Andrews NB/41 km N-E de Saint Andrews NB
20201109.1644001,2020-11-09T16:44:53,47.0361,-66.5602,5.0,MN,2.1,65 km E from Plaster Rock NB/65 km E de Plaster Rock NB
20201102.2334001,2020-11-02T23:34:06,47.21,-66.2416,5.0,MN,2.4,63 km W from Miramichi NB/63 km O de Miramichi NB
20201028.1017001,2020-10-28T10:17:37,47.2753,-66.3782,2.0,MN,1.5,69 km SW from Bathurst NB/69 km S-O de Bathurst NB
20200925.1310001,2020-09-25T13:10:30,45.3494,-65.517,5.0,MN,1.4,33 km SE from Hampton NB/33 km S-E de Hampton NB
20200920.0041001,2020-09-20T00:41:47,45.8303,-65.9902,5.0,MN,1.8,35 km N from Hampton NB/35 km N de Hampton NB
20200919.0506001,2020-09-19T05:06:54,44.8214,-64.7692,5.0,MN,2.1,23 km SE from Kingston NS/23 km S-E de Kingston NS
20200916.0308001,2020-09-16T03:08:04,44.796,-64.7845,5.0,MN,1.8,25 km SE from Kingston NS/25 km S-E de Kingston NS
20200902.0101001,2020-09-02T01:01:59,46.2799,-64.9905,5.0,MN,2.0,23 km NW from Moncton NB/23 km N-O de Moncton NB
20200830.1419001,2020-08-30T14:19:55,45.2183,-66.6857,2.0,MN,2.0,33 km NE from Saint Andrews NB/33 km N-E de Saint Andrews NB
20200811.1727001,2020-08-11T17:27:13,47.2464,-66.3473,2.0,MN,2.0,69 km SW from Bathurst NB/69 km S-O de Bathurst NB
20200726.0158001,2020-07-26T01:58:33,45.7568,-65.7312,5.0,MN,1.8,18 km W from Sussex NB/18 km O de Sussex NB
20200723.1759001,2020-07-23T17:59:07,45.9822,-66.8066,0.0,MN,1.7,Blast W of Fredericton NB/Dynamitage O de Fredericton NB
20200721.1533001,2020-07-21T15:33:16,46.9359,-65.7841,5.0,MN,2.2,25 km W from Miramichi NB/25 km O de Miramichi NB
20200708.0313001,2020-07-08T03:13:19,46.1779,-64.15,5.0,MN,2.1,30 km E from Shediac NB/30 km E de Shediac NB
20200704.0007001,2020-07-04T00:07:50,47.3351,-66.3373,2.0,MN,2.0,63 km SW from Bathurst NB/63 km S-O de Bathurst NB
20200701.1554001,2020-07-01T15:54:48,47.1201,-65.9574,2.0,MN,1.5,39 km W from Miramichi NB/39 km O de Miramichi NB
20200626.2326001,2020-06-26T23:26:56,45.6634,-65.9051,5.0,MN,1.9,15 km N from Hampton NB/15 km N de Hampton NB
20200625.0558001,2020-06-25T05:58:47,47.0793,-65.8522,2.0,MN,0.8,30 km W from Miramichi NB/30 km O de Miramichi NB
20200621.0218001,2020-06-21T02:18:40,47.5081,-65.8344,2.0,MN,0.6,20 km SW from Bathurst NB/20 km S-O de Bathurst NB
20200618.1546001,2020-06-18T15:46:10,46.9791,-66.5666,5.0,MN,2.4,63 km E from Plaster Rock NB/63 km E de Plaster Rock NB
20200616.0815001,2020-06-16T08:15:35,46.1008,-65.5306,2.0,MN,1.7,38 km W from Salisbury NB/38 km O de Salisbury NB
20200612.1302001,2020-06-12T13:02:00,46.1509,-64.1851,5.0,MN,1.1,28 km E from Shediac NB/28 km E de Shediac NB
20200520.1101001,2020-05-20T11:01:20,46.1822,-66.3393,5.0,MN,1.9,37 km NE from Fredericton NB/37 km N-E de Fredericton NB
20200517.0019001,2020-05-17T00:19:30,45.5486,-63.6304,5.0,MN,2.1,28 km SE from Oxford NS/28 km S-E de Oxford NS
20200514.2329001,2020-05-14T23:29:29,45.7829,-65.6763,5.0,MN,1.4,15 km NW from Sussex NB/15 km N-O de Sussex NB
20200513.1510001,2020-05-13T15:10:54,47.2382,-66.2721,5.0,MN,1.6,65 km SW from Bathurst NB/65 km S-O de Bathurst NB
20200421.0433001,2020-04-21T04:33:29,47.2964,-66.2801,2.0,MN,1.9,61 km SW from Bathurst NB/61 km S-O de Bathurst NB
20200408.1337001,2020-04-08T13:37:00,47.1017,-66.6907,5.0,MN,1.4,58 km NE from Plaster Rock NB/58 km N-E de Plaster Rock NB
20200408.1109001,2020-04-08T11:09:30,45.7227,-65.9321,5.0,MN,0.9,22 km N from Hampton NB/22 km N de Hampton NB
20200325.0053001,2020-03-25T00:53:19,45.4334,-66.2454,5.0,MN,1.5,25 km NW from Saint John NB/25 km N-O de Saint John NB
20200303.1653001,2020-03-03T16:53:10,45.7586,-66.154,5.0,MN,1.6,27 km E from Oromocto NB/27 km E de Oromocto NB
20200303.0442002,2020-03-03T04:42:11,44.6784,-63.5102,2.0,MN,2.6,8 km NE from Halifax NS. Felt/8 km N-E de Halifax NS. Ressenti
20200302.0038002,2020-03-02T00:38:44,44.6717,-63.5278,2.0,MN,2.4,6 km NE from Halifax NS. Felt/6 km N-E de Halifax NS. Ressenti
20200228.1152001,2020-02-28T11:52:22,47.3766,-66.2436,5.0,MN,2.2,54 km SW from Bathurst NB/54 km S-O de Bathurst NB
20200228.0643001,2020-02-28T06:43:55,47.0522,-66.582,5.0,MN,2.3,64 km E from Plaster Rock NB/64 km E de Plaster Rock NB
20200225.0010001,2020-02-25T00:10:19,47.0478,-66.4159,2.0,MN,1.3,72 km W from Miramichi NB/72 km O de Miramichi NB
20200222.1550001,2020-02-22T15:50:52,47.1244,-63.802,18.0,MN,2.3,41 km NE from Alberton PE/41 km N-E de Alberton PE
20200214.0041001,2020-02-14T00:41:38,47.6206,-65.9678,2.0,MN,2.3,26 km W from Bathurst NB/26 km O de Bathurst NB
20200119.0951001,2020-01-19T09:51:50,46.9174,-65.3038,5.0,MN,1.9,16 km SE from Miramichi NB/16 km S-E de Miramichi NB
20200119.0832001,2020-01-19T08:32:42,45.6452,-66.0639,5.0,MN,2.5,21 km NW from Hampton NB/21 km N-O de Hampton NB
20200118.1534001,2020-01-18T15:34:46,45.9478,-65.87,5.0,MN,2.5,38 km NW from Sussex NB/38 km N-O de Sussex NB
20200112.0214001,2020-01-12T02:14:22,45.959,-66.0531,5.0,MN,1.7,36 km NE from Oromocto NB/36 km N-E de Oromocto NB
20200110.0642001,2020-01-10T06:42:58,46.832,-66.5014,5.0,MN,1.5,68 km E from Plaster Rock NB/68 km E de Plaster Rock NB
20191220.1006001,2019-12-20T10:06:04,47.042,-66.5431,5.0,MN,2.1,66 km E from Plaster Rock NB/66 km E de Plaster Rock NB
20191217.0432001,2019-12-17T04:32:16,47.4072,-65.449,5.0,MN,1.9,28 km SE from Bathurst NB/28 km S-E de Bathurst NB
20191217.0124001,2019-12-17T01:24:25,44.4367,-65.8026,5.0,MN,2.1,20 km S from Digby NS/20 km S de Digby NS
20191212.0956002,2019-12-12T09:56:21,44.1705,-63.6112,5.0,MN,2.6,53 km S from Halifax NS/53 km S de Halifax NS
20191205.1824001,2019-12-05T18:24:52,46.7847,-65.7888,5.0,MN,2.1,28 km W from Rogersville NB/28 km O de Rogersville NB
20191204.1629001,2019-12-04T16:29:15,45.1849,-66.1009,5.0,MN,1.6,10 km SW from Saint John NB/10 km S-O de Saint John NB
20191117.1302001,2019-11-17T13:02:22,46.8994,-65.2567,5.0,MN,1.2,20 km SE from Miramichi NB/20 km S-E de Miramichi NB
20191116.0848001,2019-11-16T08:48:52,45.2074,-66.7745,5.0,MN,1.6,26 km NE from Saint Andrews NB/26 km N-E de Saint Andrews NB
20191111.1840001,2019-11-11T18:40:04,46.5903,-66.2902,5.0,MN,1.9,68 km W from Rogersville NB/68 km O de Rogersville NB
20191111.1030001,2019-11-11T10:30:47,46.6613,-64.6431,5.0,MN,1.8,18 km E from Richibucto NB/18 km E de Richibucto NB
20191108.0501001,2019-11-08T05:01:19,45.4307,-66.2313,5.0,MN,1.8,24 km NW from Saint John NB/24 km N-O de Saint John NB
